Date;THigh;TAvg;TLow;DHigh;DAvg;DLow;HHigh;HAvg;HLow;WHigh;WAvg;WLow;PHigh;PLow;Sum
27/05/2017;27,4;22,1;16,4;13,5;12,1;8,5;73;54;40;8;1,8;0;1019,3;1016,59;0
28/05/2017;29,4;24,4;19,7;14,9;13,7;12,3;63;52;39;6,4;1,4;0;1020,32;1016,26;0
29/05/2017;29,6;24,7;19,3;15,8;13,9;11,7;63;52;41;4,8;1,6;0;1017,95;1012,53;0
30/05/2017;30,6;24,9;18,9;15,6;14,4;12,8;75;54;35;6,4;1,4;0;1014,9;1012,53;0
31/05/2017;29,3;24,1;19,4;14,3;12,3;10,6;62;48;36;6,4;3,3;0;1017,95;1015,24;0
01/06/2017;28,7;23,7;19,1;14,7;12,5;10,3;62;50;36;8;2,4;0;1017,95;1014,9;0
02/06/2017;29,2;23,7;18,3;14,2;12,4;10,9;67;50;34;6,4;1,9;0;1016,93;1012,87;0
03/06/2017;29,7;23,1;16,6;17,3;14,4;11,6;82;60;35;11,3;2;0;1014,22;1009,82;0,76
04/06/2017;27,5;21,4;16,3;18;16,3;14,7;97;74;52;8;1,8;0;1011,18;1008,13;12,19
05/06/2017;22;18,7;15,7;17,4;15,5;12,9;97;83;69;16,1;4;0;1011,51;1009,48;29,72
06/06/2017;21,2;17,1;13,4;17,6;15,1;12,3;98;88;73;19,3;3,2;0;1010,16;1003,73;22,1
07/06/2017;25,9;19,7;12,9;13,3;7,8;-1,4;94;52;23;9,7;2,5;0;1015,24;1007,79;0
08/06/2017;24;19,1;13,3;12,6;9,6;-4,6;83;56;19;11,3;3,4;0;1021;1015,58;0
09/06/2017;25,6;20,9;15,7;13,9;12,5;11,1;74;59;45;6,4;1,1;0;1017,61;1013,55;0
10/06/2017;29,1;23,2;17,4;16,6;14,7;12,7;76;60;40;6,4;1,5;0;1016,59;1013,21;0
11/06/2017;28,8;24,4;19,3;16,4;15,2;13,9;73;57;42;6,4;1,8;0;1018,29;1014,22;0
12/06/2017;31,3;25,8;20,2;18,9;16;13,4;70;55;44;6,4;1,2;0;1015,92;1011,18;0
13/06/2017;32,2;26,4;20,4;19,5;17;14,3;81;58;41;6,4;1,9;0;1013,21;1009,82;0
14/06/2017;30;25,1;20,2;20,8;17,9;15,6;91;65;50;6,4;2;0;1013,55;1010,16;0
15/06/2017;29,8;23,4;19,2;20,6;19,4;18,4;97;80;55;4,8;1,8;0;1015,58;1012,53;0,51
16/06/2017;32,6;26,5;21,3;20,3;16,3;9,6;84;58;29;17,7;4,3;0;1015,24;1010,5;0
17/06/2017;32,2;27,6;22,2;13,8;7,3;4;54;28;19;20,9;7;0;1014,9;1010,5;0
18/06/2017;27,6;23,4;20,2;15,4;12,6;10,1;66;51;39;11,3;4,1;0;1020,32;1014,9;0
19/06/2017;29,8;24,5;18,9;14,6;12,4;10,6;62;48;34;8;1,5;0;1021,67;1017,27;0
20/06/2017;31,9;26,7;21,1;17,1;14,8;11,4;63;49;38;9,7;1,9;0;1018,63;1013,21;0
21/06/2017;32,6;26,7;20,2;18,5;15,3;11,4;65;50;39;8;2,1;0;1014,56;1011,18;0
22/06/2017;33,4;27,8;22,7;19,8;18,6;17,5;73;59;40;6,4;2,4;0;1014,9;1012,19;0
23/06/2017;33,6;27,5;20,8;22,4;19,8;17,6;86;64;46;9,7;3,5;0;1014,9;1010,84;0
24/06/2017;33,3;27,1;20,7;22,6;20,6;18,6;88;69;50;6,4;1,7;0;1013,88;1009,82;0
25/06/2017;30,1;24,5;17,2;21;19;15,6;94;73;54;27,4;3,8;0;1012,19;1007,45;9,4
26/06/2017;29,4;23,5;17,6;20,7;18,6;16,7;97;75;53;11,3;3;0;1012,87;1009,14;53,59
27/06/2017;27,2;22,1;17,3;19,2;17,2;15,4;97;75;50;14,5;3,4;0;1011,18;1004,74;6,35
28/06/2017;24,4;19,1;15,7;19,2;16,5;13,9;98;86;64;17,7;5,5;0;1005,42;997,29;49,02
29/06/2017;24,4;17,3;15;16,7;14,9;13,9;97;87;56;14,5;2,4;0;1003,73;997,63;37,08
30/06/2017;23,7;18,2;14,7;15;12,4;9,7;92;70;50;14,5;3,1;0;1009,14;1003,73;1,27
01/07/2017;24,4;18,5;13,6;16,8;12,5;9,1;97;69;51;17,7;2,5;0;1012,87;1009,14;23,88
02/07/2017;28,2;21,5;13,9;15,1;13,2;11,6;86;61;41;6,4;1,8;0;1014,56;1012,19;0
03/07/2017;30,2;25,1;19,3;15,4;12,3;8,9;65;46;29;6,4;1,5;0;1017,27;1014,22;0
04/07/2017;28,9;24,2;19,7;17,6;15,2;12,2;71;58;47;8;1,8;0;1019,3;1016,26;0
05/07/2017;30,7;25,7;20,7;18,6;17,1;15,2;74;60;43;6,4;1,7;0;1018,29;1014,56;0
06/07/2017;32,3;26,9;20,3;20,3;18,6;16,6;85;62;44;4,8;1,3;0;1017,61;1014,9;0
07/07/2017;33,3;27,5;20,6;19,8;17,6;13,2;77;56;40;8;1,8;0;1016,93;1012,19;0
08/07/2017;34,2;28,4;22,8;21,2;18,3;13,1;77;56;38;14,5;3,1;0;1014,9;1011,51;0
09/07/2017;30,9;26,6;23,3;20,7;18,2;14;77;61;44;11,3;1,9;0;1013,55;1008,47;0,25
10/07/2017;29,8;24,9;20,3;20,1;18,7;17,1;91;70;49;8;1,8;0;1010,84;1007,79;1,78
11/07/2017;27,4;22,8;18,5;20;18,4;16,8;96;77;56;6,4;1,5;0;1012,53;1010,16;0
12/07/2017;29,6;24,1;18,8;19,6;18,4;17,5;92;72;50;8;2,5;0;1013,21;1009,82;0
13/07/2017;31,8;26,7;20,8;20,2;16,6;12,3;77;56;37;11,3;2,4;0;1011,85;1008,81;0
14/07/2017;26,1;21,9;16,7;19,7;18,3;15,7;99;81;61;35,4;3,3;0;1012,53;1009,48;49,02
15/07/2017;29,6;23,5;19;17,8;12,1;4,8;89;55;23;9,7;2,3;0;1016,26;1011,85;0
16/07/2017;26,3;22,4;18,8;13,9;12,5;6,4;65;54;36;9,7;2,4;0;1020,66;1016,59;0
17/07/2017;28,3;23,6;19,2;13,9;10,9;6,9;60;45;34;6,4;1,2;0;1021,33;1017,27;0
18/07/2017;30,1;25,2;20,3;15,5;13,3;11,9;63;48;36;4,8;1,4;0;1018,96;1014,9;0
19/07/2017;31,1;26,1;21,6;17;14,3;10,8;59;49;39;6,4;1,5;0;1016,26;1012,19;0
20/07/2017;29,6;25;21,9;19;15,1;10,6;71;55;47;4,8;1,3;0;1013,21;1008,81;0
21/07/2017;30;24,5;17,3;19,5;17,1;14,9;96;65;42;8;2,3;0;1012,53;1008,81;39,37
22/07/2017;30,2;24,5;18,2;19,5;17,7;15,9;92;67;47;6,4;1,8;0;1012,87;1010,16;0
23/07/2017;30,7;25,6;20,2;19,4;18;16,1;84;64;43;8;2,1;0;1013,21;1009,14;0
24/07/2017;25,3;22,1;17,1;19,2;16,7;5,9;94;73;35;9,7;2,4;0;1008,81;1001,02;12,45
25/07/2017;27,4;23,4;18,7;13,4;7,2;4,2;54;36;27;17,7;6,8;0;1004,06;1001,69;0
26/07/2017;26,9;22,2;16,3;11,4;8,6;4;72;44;30;19,3;7,6;0;1006,43;1003,73;0
27/07/2017;27,6;23,4;17,6;12,8;8,3;3,3;54;39;29;17,7;3,2;0;1009,82;1006,43;0
28/07/2017;29,9;24,2;17,2;18,2;15,8;11,9;82;61;44;4,8;1,3;0;1012,53;1008,47;0
29/07/2017;30,6;24,9;20,7;19,5;17,8;16,3;83;66;50;9,7;1,5;0;1016,26;1012,53;0
30/07/2017;29,9;23,3;18,4;20,1;18,5;17,1;95;77;51;12,9;2,2;0;1015,58;1011,18;2,29
31/07/2017;31,1;25,5;18,7;19,9;17,9;14,4;88;64;49;6,4;1,4;0;1017,27;1014,9;0
01/08/2017;34,3;28,6;23,5;21,3;19,8;17,9;75;60;42;6,4;1,3;0;1017,61;1014,22;0
02/08/2017;35,7;30,1;25,2;22,4;19,9;17,4;71;56;36;4,8;1,2;0;1016,93;1013,55;0
03/08/2017;35;29,4;24,6;21,6;19,4;17;68;56;39;6,4;1,2;0;1015,58;1010,84;0
04/08/2017;35,4;29,8;24,2;21;19,1;15,4;71;53;40;6,4;1,6;0;1011,18;1007,79;0
05/08/2017;35,1;29,9;24,7;21,2;19;15,1;69;53;41;4,8;1,4;0;1011,18;1007,79;0
06/08/2017;30,4;26,4;17,9;21,9;17,8;11,2;95;60;42;16,1;3,6;0;1012,19;1008,47;25,91
07/08/2017;28,3;24,1;20,3;17;14,4;10;67;55;43;6,4;1,5;0;1016,59;1012,19;0
08/08/2017;27,8;23,8;18,2;18,4;16,3;14,6;93;64;52;16,1;4,3;0;1014,22;1008,47;1,52
09/08/2017;27,7;23,7;20,9;20,2;18,1;16,6;80;71;61;12,9;3,5;0;1012,53;1009,14;0
10/08/2017;27,8;23,2;19,4;19,2;16,5;13,9;82;67;46;11,3;1,8;0;1011,51;1008,47;0
11/08/2017;22,4;18,1;14,3;15,7;12,9;9,3;86;72;52;11,3;4,1;0;1012,19;1007,79;4,32
12/08/2017;27,5;21,1;13,2;14,3;10;6,7;87;53;29;12,9;3,3;0;1014,9;1011,51;0
13/08/2017;28,5;23,6;18,8;13,8;10,5;6,7;61;44;33;4,8;1;0;1017,27;1014,9;0
14/08/2017;30;24,5;19,6;14,7;12,8;11,1;64;49;35;8;1,4;0;1019,3;1017,27;0
15/08/2017;30,5;25,4;18,8;16,1;14,4;12,7;73;52;37;6,4;1,5;0;1019,64;1016,26;0
16/08/2017;31,6;25,9;20,4;17,4;15,8;14,1;73;55;36;6,4;1,1;0;1017,61;1014,56;0
17/08/2017;32,2;26,9;21,1;18,7;17,2;15,9;77;57;41;4,8;1;0;1017,61;1014,22;0
18/08/2017;32,6;27;21,1;19,3;17,3;15,8;88;57;40;14,5;2,4;0;1016,26;1010,5;2,03
19/08/2017;29,7;24,3;19,6;19,9;17;10,1;94;66;43;14,5;3,8;0;1012,19;1008,81;1,27
20/08/2017;28;21,8;16,3;14,6;11,9;7,7;81;56;29;6,4;1,8;0;1018,29;1011,85;0
21/08/2017;26,8;22;17,8;12,9;11,4;9,1;68;52;39;8;1,8;0;1019,64;1015,92;0
22/08/2017;26,9;22,2;18;13,2;10,5;7;61;48;37;6,4;1,7;0;1019,64;1014,56;0
23/08/2017;28,4;23,3;19;15,4;13,7;11,6;65;56;43;6,4;1,2;0;1016,59;1014,22;0
24/08/2017;30,6;24,6;18,8;17,1;15,6;13,8;81;59;41;4,8;1,3;0;1017,95;1015,92;0
25/08/2017;30,8;25,3;20,4;18,3;17,4;16,5;81;63;44;6,4;1,7;0;1018,96;1015,58;0
26/08/2017;31,3;26,6;21,7;19,9;18,3;16,8;77;61;47;8;2;0;1017,61;1013,55;0
27/08/2017;33,8;27,9;22,8;18,8;17,7;15,9;70;55;36;8;2,2;0;1015,58;1011,18;0
28/08/2017;32,1;27;23,6;19,4;18,4;17,1;72;60;44;6,4;1,2;0;1013,88;1010,5;0
29/08/2017;29,9;25;20,3;18,4;15,4;14,1;70;56;41;9,7;2,4;0;1015,58;1012,87;0
30/08/2017;31;25,7;20,6;17,3;14,9;12,1;68;52;40;4,8;1,2;0;1015,58;1011,85;0
31/08/2017;28,3;24,5;21;18;16,6;15,1;75;62;45;9,7;2,4;0;1014,22;1011,18;0
01/09/2017;24,6;20,9;16,1;17,4;15,5;11,6;89;72;47;14,5;6,1;0;1011,18;1007,11;7,62
02/09/2017;17,4;14,7;12,4;12,8;11;5,6;93;79;49;17,7;5,5;0;1009,82;1006,43;14,48
03/09/2017;23,6;17,4;11,9;12;9,8;6,4;93;64;38;6,4;1,6;0;1012,19;1009,14;0
04/09/2017;24,1;19,3;14,3;11,8;9,6;7,1;74;54;41;6,4;1,3;0;1017,27;1012,19;0
05/09/2017;25,6;20,6;15,2;14,7;13;10,9;79;62;49;8;1,4;0;1019,64;1016,26;0
06/09/2017;26,3;21,6;17,2;16,1;14,6;12,5;79;65;51;6,4;0,9;0;1017,95;1012,19;0
07/09/2017;27,4;21,3;15,8;17,1;15,3;12,9;96;71;41;12,9;2;0;1012,87;1007,45;18,29
08/09/2017;23,4;18,7;14,4;15,5;14,2;12,8;96;77;55;6,4;1,6;0;1012,87;1008,81;0
09/09/2017;21,8;17,6;14,6;16,2;15;13,9;97;85;64;11,3;4,1;0;1008,81;998,98;23,88
10/09/2017;14,9;13,5;11,6;14,4;12,6;10,8;97;94;89;12,9;6,6;0;1004,06;998,31;87,12
11/09/2017;23;17,4;14,1;17;14,6;12,3;97;85;65;6,4;1,7;0;1003,73;998,98;2,29
12/09/2017;24,6;18,4;14,1;15,7;11,5;4,8;96;69;29;12,9;3,3;0;1014,22;1000,68;0
13/09/2017;22,1;17;12,1;13,2;11,8;10;92;73;54;6,4;1,4;0;1018,96;1014,22;0
14/09/2017;18,2;16,7;13,8;15,3;13,6;5,1;97;82;51;8;1,7;0;1016,93;1007,45;4,32
15/09/2017;18,6;15;11,8;13,7;7,8;-0,2;95;64;35;8;1,8;0;1012,19;1008,81;24,13
16/09/2017;18,8;14;10,3;13,1;11,1;8,4;97;84;60;17,7;2,4;0;1011,18;1007,45;38,61
17/09/2017;20,4;13,8;10,1;11,9;9,7;7,6;97;78;50;17,7;2,9;0;1013,21;1008,81;12,7
18/09/2017;16,8;13,1;9,3;11,6;10,1;8,6;96;83;66;8;0,9;0;1014,9;1012,19;2,54
19/09/2017;19,7;14,1;9,6;11,5;8,2;1,9;94;71;32;9,7;2,7;0;1013,21;1009,48;0
20/09/2017;21,9;15,8;9,2;10,6;6,6;0,2;90;58;24;6,4;1,9;0;1016,59;1012,53;0
21/09/2017;21,2;16,6;12,6;8,3;5,4;2,2;65;48;38;4,8;1,4;0;1018,63;1016,59;0
22/09/2017;21,7;16,4;10,8;12,2;9,9;7,1;83;66;52;4,8;1,2;0;1021;1017,61;0
23/09/2017;21,9;17,1;12,4;14,4;12,4;10,5;88;75;58;4,8;1,1;0;1021;1017,61;0
24/09/2017;22,2;17,3;13,6;15;13,3;11,2;95;78;61;9,7;2,7;0;1019,3;1015,58;4,57
25/09/2017;20,4;16,2;12,6;12,1;11,1;10,2;88;73;53;4,8;1,3;0;1020,32;1017,61;0
26/09/2017;20,9;16,4;11,7;12,1;11,1;9,8;89;72;54;6,4;0,8;0;1022,01;1019,3;0
27/09/2017;22,8;17,8;13,9;13,1;11,5;10,7;83;68;48;4,8;0,8;0;1024,04;1021,67;0
28/09/2017;21,7;17,8;13,6;14,3;12,6;10,9;84;72;61;4,8;0,9;0;1025,4;1023,03;0
29/09/2017;19,9;16,5;14,1;12,7;11,4;10,2;84;72;59;4,8;0,7;0;1025,06;1021;0
30/09/2017;17,2;15,7;14,7;11,3;10,3;9,2;77;70;65;6,4;1,1;0;1022,35;1017,61;0
01/10/2017;14,9;13,7;12;11,4;10,3;8,8;90;80;73;4,8;0,5;0;1023,03;1018,29;0,25
02/10/2017;18,4;14,7;11,7;12,5;11,1;9,6;92;80;59;4,8;0,6;0;1023,71;1021,33;0
03/10/2017;19,6;15,3;12,7;13,8;12,3;10,9;92;83;66;4,8;0,5;0;1021,67;1017,27;0
04/10/2017;19,1;15,3;12,3;14,1;12,6;11,2;95;85;69;3,2;0,6;0;1025,4;1021,67;0
05/10/2017;21,1;16,4;11,9;14,4;12,6;10,6;93;79;63;9,7;2,5;0;1022,01;1009,82;0
06/10/2017;21,4;16,5;12,1;13,4;5,8;-5;93;58;20;24,1;7,3;0;1016,59;1006,1;0
07/10/2017;21,2;14,9;9,2;9,6;3,3;-0,4;88;48;27;6,4;2;0;1019,64;1016,26;0
08/10/2017;21,2;15,8;12;9,1;6,1;2,6;72;53;42;6,4;1,6;0;1016,93;1012,19;0
09/10/2017;20,2;15,3;11,3;10,4;9,1;8,1;84;68;50;4,8;0,7;0;1017,27;1015,24;0
10/10/2017;20,4;15,7;12,2;11,3;9,5;8,2;78;67;50;6,4;0,9;0;1020,66;1016,26;0
11/10/2017;19,8;15,7;13;12,8;10,9;8,8;82;73;58;3,2;0,6;0;1022,69;1020,66;0
12/10/2017;21,1;16,2;11,4;12,8;11,4;9,7;91;74;56;4,8;0,8;0;1025,06;1021,67;0
13/10/2017;21,1;16,3;12;13,8;11,9;10,1;89;76;60;4,8;0,8;0;1026,75;1024,04;0
14/10/2017;22,3;17,2;13,4;14,1;12,6;11;86;75;58;4,8;0,7;0;1027,77;1025,4;0
15/10/2017;22,9;17,9;13,7;14,2;12,7;11,1;85;72;56;4,8;0,9;0;1028,11;1025,4;0
16/10/2017;23,7;18,2;14,1;14;12,7;11,7;88;72;52;4,8;0,6;0;1027,09;1024,72;0
17/10/2017;22,2;17,1;13,6;14,1;12,3;11,1;86;74;53;3,2;0,5;0;1025,74;1021,33;0
18/10/2017;20;15,9;12,9;12,1;11,2;10,1;84;74;58;4,8;0,6;0;1021,33;1016,26;0
19/10/2017;16,8;13,5;10,7;12,7;10,9;8,9;97;85;73;4,8;0,7;0;1018,63;1016,26;0
20/10/2017;15,6;11,9;10,2;12,1;10,9;9,9;98;94;79;3,2;0,8;0;1021;1018,29;0
21/10/2017;15,6;12,8;11,3;12,1;11,2;10,3;97;90;79;4,8;0,5;0;1021;1017,61;4,32
22/10/2017;17,4;13,5;11,6;13,3;8,5;-2,7;98;78;31;12,9;3;0;1017,61;1007,79;7,87
23/10/2017;18,9;14,5;7,6;6,6;-0,4;-2,9;89;39;25;20,9;10,3;0;1016,26;1011,85;0
24/10/2017;20,7;15,4;9,3;6,3;2;-1,8;58;41;30;8;2,3;0;1022,01;1016,59;0
25/10/2017;18,7;15,3;12,1;6,3;4;1,2;60;47;39;4,8;0,7;0;1026,08;1022,01;0
26/10/2017;18,4;14,5;10;9,3;7,2;5,1;72;62;53;3,2;0,6;0;1026,08;1022,35;0
27/10/2017;22,8;15,7;11,8;9,9;6,4;-1,8;79;57;26;20,9;4,1;0;1022,35;1012,19;0
28/10/2017;16,7;13,2;10,3;8,6;4,9;-5,3;79;59;22;14,5;3,1;0;1020,66;1012,87;0
29/10/2017;21,4;16,5;10,5;4,7;0,2;-6,7;50;34;19;20,9;7,2;0;1012,87;1000,68;0
30/10/2017;17,8;13,2;9,9;8,8;7,1;0,8;82;68;32;19,3;2;0;1021;1006,1;0
31/10/2017;15,4;12;9,9;7,9;6,6;5,3;84;70;55;4,8;0,7;0;1024,38;1021;0
01/11/2017;14,8;11,1;8,2;7,7;6,4;4,9;85;73;60;4,8;0,7;0;1024,72;1021,67;0
02/11/2017;14,9;10,9;7,6;9,2;7,5;5,3;88;80;65;6,4;0,7;0;1022,69;1016,26;0
03/11/2017;16,7;12,4;9,1;9,6;8,2;6,7;86;76;60;4,8;0,8;0;1018,63;1014,56;0
04/11/2017;12,9;11,7;10,6;9,4;8,8;8,1;90;83;77;3,2;0,3;0;1018,63;1015,58;0
05/11/2017;11,4;9,7;5,7;11,1;9,1;5,2;98;97;86;17,7;7,3;0;1015,58;1003,39;77,22
06/11/2017;11,5;7,5;5,7;7,7;6,1;4,4;98;91;73;16,1;2,5;0;1012,87;1003,39;7,87
07/11/2017;10,3;8;6;7,2;5,5;2,9;95;85;68;4,8;1;0;1014,56;1010,5;0,25
08/11/2017;11,2;8,6;7,1;8,5;7,2;6,2;96;91;78;6,4;1,3;0;1017,27;1014,22;2,79
09/11/2017;9,5;8,5;7,9;8,6;7,5;6,9;96;93;88;4,8;0,3;0;1022,69;1017,27;4,32
10/11/2017;12,4;8,8;5;8,1;6,6;4,4;97;87;71;4,8;0,9;0;1022,69;1016,26;0
11/11/2017;12;7,8;4,9;8;6,2;4,1;98;90;73;4,8;0,6;0;1016,26;1011,51;0,25
12/11/2017;8,9;6,7;5,8;6,7;5,9;5,1;97;95;82;9,7;2,3;0;1011,18;994,92;12,7
13/11/2017;9,1;5,8;2,3;5,3;1,6;-8,4;98;78;29;19,3;4,3;0;1009,82;993,91;0
14/11/2017;11,7;6,6;2,1;2,3;0,6;-2,9;91;67;38;11,3;1,4;0;1019,98;1010,16;0
15/11/2017;11,1;7,2;3,5;1,6;0,2;-1,8;73;62;49;3,2;0,7;0;1022,01;1018,96;0
16/11/2017;12,6;8,6;5,5;1,8;0,6;-0,8;69;58;45;4,8;0,8;0;1022,01;1018,29;0
17/11/2017;13,1;8,9;5,2;4,1;2,3;-0,3;75;63;50;3,2;0,5;0;1019,3;1016,93;0
18/11/2017;12,3;8,9;5,4;5,9;4,3;2,8;89;73;63;4,8;0,6;0;1018,63;1015,58;0
19/11/2017;15;9;4,3;3,8;-1,2;-9,4;91;55;21;14,5;3,6;0;1017,61;1010,5;0
20/11/2017;11,3;7,7;4,9;1,8;-0,4;-3,7;77;58;42;4,8;0,9;0;1019,64;1017,61;0
21/11/2017;13,3;8,7;4,6;7,9;4,3;0,1;90;74;62;9,7;2,6;0;1019,3;1017,27;0
22/11/2017;12,6;8,2;5,1;7,1;5,4;3,9;93;83;68;6,4;0,8;0;1020,32;1018,29;0
23/11/2017;11,4;8,4;6,8;9;6,9;5;97;91;84;4,8;0,8;0;1020,66;1018,96;1,27
24/11/2017;9,4;8,2;6,9;7,1;6,3;5,2;95;88;83;3,2;0,6;0;1022,35;1019,64;0,25
25/11/2017;7,7;6,9;6,1;7,2;6,6;5,8;99;98;94;4,8;0,9;0;1019,64;1009,48;11,18
26/11/2017;9,9;7,6;3,7;5,7;-6,9;-13,4;98;40;18;20,9;8,9;0;1022,01;1009,48;0,25
27/11/2017;9,2;4,9;1,7;-0,8;-5,9;-10,3;69;47;28;8;1,4;0;1025,4;1021,33;0
28/11/2017;4,6;3;1,2;1,2;-2;-4,6;94;70;55;4,8;0,8;0;1021,33;1010,16;0,25
29/11/2017;2,7;2;1;1,9;0,7;-0,8;95;92;83;4,8;0,8;0;1010,5;1001,69;0,51
30/11/2017;8,8;4,6;0,3;2,2;-4,5;-11,3;97;59;25;16,1;5,3;0;1006,43;998,98;1,27
01/12/2017;5,4;2,6;0,6;0;-1,6;-2,8;90;74;57;9,7;1,1;0;1013,21;1006,77;0
02/12/2017;4,2;2,8;1,4;-0,6;-2;-3,9;84;71;62;19,3;2,6;0;1017,95;1012,19;0
03/12/2017;6,7;2,2;-0,9;-1,8;-3,3;-5,2;83;68;49;8;0,5;0;1023,71;1016,93;0
04/12/2017;9,1;3;-0,2;-0,3;-2,1;-4,8;83;71;38;17,7;1,6;0;1027,77;1023,71;0
05/12/2017;10,8;4,5;1,4;0,8;-1,8;-3,9;82;65;43;8;1;0;1033,53;1027,77;0
06/12/2017;10,9;7,7;4,6;4,2;1,3;-3;74;64;52;14,5;2,5;0;1033,19;1030,48;0
07/12/2017;10,1;8;6,1;3,8;2,6;1,6;78;69;63;8;2,4;0;1030,48;1023,03;0
08/12/2017;6,9;4,2;3;3,4;2,3;-9,6;95;88;31;12,9;2,4;0;1023,03;1007,11;0
09/12/2017;6,8;4,3;1,1;-10,4;-13,3;-15,5;35;27;20;30,6;8,4;0;1015,58;1007,11;0
10/12/2017;2;0;-2,3;-2,1;-8,4;-14,6;95;59;29;6,4;0,9;0;1015,24;1004,06;0
11/12/2017;1,1;-0,2;-1,4;0,7;-0,7;-2,1;98;97;95;11,3;0,8;0;1003,73;993,91;16
12/12/2017;9;5,6;0,7;8,3;4,5;0,3;99;93;78;6,4;1,4;0;1013,55;996,95;7,11
13/12/2017;8,4;4,7;1,8;3,9;2;-0,5;97;84;65;6,4;0,7;0;1016,59;1011,85;0,25
14/12/2017;8,4;4,5;2,1;2,1;0,8;-0,8;92;78;61;8;1,3;0;1011,85;1001,02;0
15/12/2017;8,4;4,5;2,1;2,1;0,8;-0,8;92;78;61;8;1,3;0;1011,85;1001,02;0
